Location,Retail_Name
274,Papparich (BANDAR SRI PERMAISURI)
274,Attyka Restaurant
274,Kedai Ayamas @ Bandar Tasik Permaisuri
274,PRP Distribution Sdn Bhd
274,Hen Seafood Restaurant
274,Joy & Joy Restaurant Sdn Bhd
274,Golden Sun Seafood Restaurant
274,Ng Mei Yee
274,Pak Yoon Rice Stall
274,Hwee Ma Sdn Bhd
274,Daily Matrix Sdn Bhd
274,Boston Food & Beverages Sdn Bhd
274,Win Soon Cafe
274,Ng Swee Ken
274,Liew Choon Fatt
274,Esquire Kitchen Of Taipei Sdn Bhd
275,Super Dining Sdn Bhd
275,Max Power Cafe
275,After Hour Management Plt
275,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Sinaran TTDI
275,Golden Arches Restaurants Sdn
275,Oiso Korean Restaurant Sdn .bhd
275,Restoran Al-bidayah (m) Sdn Bhd
275,GCL Concept Sdn Bhd
275,Vc 90 Cafe
275,Tai Thong Group Sdn Bhd
275,Berjaya Starbucks Coffee Company Sdn Bhd
275,Sushi Akami Cafe
275,Prodigy Venture Sdn Bhd
275,Ciclismo Cafe
275,All You Can Eat Restaurant Sdn Bhd
275,Espressolab Asia Pacific Sdn Bhd
275,Cpi Rocku (1u) Sdn Bhd
275,Abadi Cafeteria Sdn Bhd
275,Delicious Experience Sdn Bhd
275,Cherry Alpha Enterprise
275,Ttdi Meatpoint Sdn Bhd
275,Berjaya Roasters (M) Sdn Bhd
275,The Esquire Kitchen Sdn Bhd
275,Whisk Sdn Bhd
275,Bake Lab Marketing Sdn Bhd
275,Sajian Dapur Mas
275,113 Family Restaurant
275,Urban Diner TTDI Sdn Bhd
275,Eulala Food & Art
275,Lavish Scene Sdn Bhd
275,Berjaya Coffee Company (M) Sdn Bhd
275,Gyuniku Signature
275,Restoran Sambal Hijau
275,Runaro Restaurant Sdn Bhd
275,Ying-Plus Ventures Sdn Bhd
275,A&W (Malaysia) Sdn Bhd - Banda (Tmn Tun KL)
275,Mukha Enterprise
275,Namaste Restaurant Sdn Bhd
275,Restoran Istilah
275,Exhibit Cafe
275,Xiaobarwang (M) Sdn Bhd
275,SRG F&B Malaysia
275,TLP Food Sdn Bhd
275,Homst Restaurant - TTDI
275,OldTown White Coffee Sri Hartamas
275,Nando's Chicken 1 Utama
275,Domino's Pizza (TTDI)
275,Fikcles Cafe
275,Bowery Petit
275,Thursdvys restaurant
275,KFC Petronas Taman Tun DT (TTDI)
275,McDonald's TTDI (Taman Tun Dr Ismail)
275,The Chicken Rice Shop (One Utama)
275,Kedai Ayamas @ TTDI
275,McDonald's One Utama
275,Johnny's Restaurant (1 Utama Shopping Centre)
275,Kenny Rogers Roasters 1-Utama
275,Starbucks TTDI
275,Old Fuzhou Rstnt
275,Connoisseurs Corner (Klgcc) Sdn Bhd
275,Berjaya Starbucks Coffee Company Sdn Bhd
275,Kikuya Japanese Restaurant (M) Sdn Bhd
275,Muhibbah Seafood
275,HD Marketing & Distribution Sdn Bhd
275,Ecogreen Farm Sdn Bhd
276,Restoran Fl Sdn. Bhd.
276,Cherry Five Internet Cafe
276,Wok And Eat Restaurant
276,Rk Bistro
276,Pizza Hut Restaurants Sdn Bhd - (Wisma Mutiara Genting)
276,Tree Garden Cafe Sdn. Bhd.
276,Suri Restaurant & Catering
276,Restoran Mirza
276,Al Shahul Maju (M) Sdn Bhd
276,Snooker Soccer Cafe
276,Restoran Al Awwal Cafe
276,Tny Cafe
276,Restoran Al Hafeez Maju
276,Kim Kitchen
276,Little Wok Kitchen
276,Home Town Steamboat Holding Sdn Bhd
276,The Chemistry Cafe
276,Restoran Nasi Vanggey Kuala Lumpur
276,Restoran Baan Thai
276,Golden Arches Restaurants Sdn
276,Law Yi Restaurant
276,Tea Garden Restaurant (sp) Sdn. Bhd.
276,Prishas Curry House
276,Al Haramine Products & Marketing Sdn. Bhd.
276,Eleven Brothers Restaurant
276,Da Gan Guo Restaurant
276,Berjaya Starbucks Coffee Company Sdn Bhd
276,Sukiya Sdn Bhd
276,Restoran B & M
276,Blue Ribbon Restaurant Sdn. Bhd.
276,Al Nafoura Sdn Bhd
276,Restoran Genting Klang
276,Alrachid Restaurant Sdn Bhd
276,Restoran Almaaz
276,New Highland Steamboat Restaurant
276,Sweet Forest Cafe
276,Broaden Asia Management Sdn Bhd
276,Fs Burger
276,Jh Restaurant Sdn Bhd
276,Restoran Periuk Belanga
276,Resepi Nenek Kopitiam Sdn Bhd
276,Rich Circle F&B Sdn Bhd
276,Berjaya Roasters (M) Sdn Bhd
276,Nasi Kandar Jamal Mohamed
276,Berjaya Starbucks Coffee Company Sdn Bhd
276,Mee Sim And Pin Sim
276,Fine Foodstuff Resources
276,Restoran Ali Maju Sdn Bhd
276,Kebab Kingdom (M) Sdn Bhd
276,Supreme 2000 Sdn Bhd
276,Surawon Sdn Bhd
276,Restoran Hijrath
276,Dynasun Sdn Bhd - (Aeon Wangsa Maju)
276,The Old London Cafe
276,Restoran Nasi Kandar Deen
276,Mal Mubarak Bistro
276,Raso Omakden Enterprise
276,Delicious Barbeque Sdn Bhd - (KL Festival City)
276,Qing Fang Global Foods Resources (M) Sdn Bhd
276,Old Town Kopitiam Sdn Bhd
276,Berjaya Roasters (M) Sdn Bhd
276,Face To Face Restaurant
276,Bee Won Korean Cuisine Sdn. Bhd.
276,Restoran Kak Chik
276,The Coffee Bean & Tea Leaf (M) Sdn Bhd - KL Festival City
276,Qin Zhe Sdn Bhd
276,Dommal Food Services Sdn Bhd
276,Phd Delivery Danau Kota
276,Canton Kitchen Sdn Bhd
276,Me'nate Steak Hub (Setapak)
276,LAMODA FURNITURE MALAYSIA
276,OldTown White Coffee Jusco Alpha Angel
276,OldTown White Coffee Sri Rampai
276,OldTown White Coffee Danau Kota
276,Sushi King KL Festival Mall
276,Island Cruiser Foodbus
276,Pizza Hut Genting Klang
276,Pizza Hut Danau Kota
276,Kenny Rogers Roasters Setapak Central
276,Kenny Rogers Roasters Setapak
276,Domino's Pizza (SRI RAMPAI )
276,Domino's Pizza (SETAPAK)
276,The Chicken Rice Shop (Setapak Central Mall )
276,The Chicken Rice Shop (Jusco Alpha Angle )
276,KFC Wangsa Maju
276,Nando's Chicken AEON Alpha Angle
276,Nando's Chicken Festival City Mall
276,KFC Genting Klang
276,Papparich (SRI RAMPAI)
276,Kenny Rogers Roasters KL Festival City
276,Zuraina Abd Majid
276,Sadakathullah Jamal Mohd
276,Tiang Ah Tee
276,Tan Kok Kin
276,Chan Seng Hoong
276,Tee Tean Aik
276,De Silva Peter
276,Restoran Seafood Thiam Hua
276,Circle F&B Sdn Bhd
277,Ssb Cafe & Bistro
277,Restoran Chennai Masala
277,Jom Tarik Pj Cafe
277,Phd Delivery Pj Old Town
277,Restoran Al Nafil Maju
277,Golden Hour Snooker & Cafe
277,Golden Arches Restaurants Sdn
277,Acha Curry
277,Khasiat Cafeteria
277,Golden World Restaurant Sdn. Bhd.
277,Restoran Chennai Masala
277,Restoran Sharfudeen Maju
277,Restoran Feng Wei
277,Restoran Prima Sentul
277,Restoran Prima Sentul
277,Berjaya Starbucks Coffee Company Sdn Bhd
277,Berjaya Starbucks Coffee Company Sdn Bhd
277,Al Mashur Management
277,Rahasiyam Bar & Cafe
277,Restoran Malay&thai Pj
277,Restaurant Jin Xuan Hong Kong (PJ) Sdn Bhd.
277,Ali Bhai Recipe Sdn Bhd
277,Restoran Al Afifah
277,Nasi Kandar Pokok Kelapa Plt
277,Eden Inc. Bhd
277,Noshup Cafe Sdn Bhd
277,The Tuck Shop
277,Qsr Stores Sdn Bhd
277,T A S Leisure Sdn Bhd
277,Ajmeer Curry House
277,Berjaya Roasters (M) Sdn Bhd
277,Village Roast Duck Sdn Bhd
277,Restaurant Piccadilly Sdn Bhd
277,PTH Ventures Sdn Bhd
277,Pizza Hut Restaurants Sdn Bhd - (Damansara Damai)
277,Persia Restaurant Sdn Bhd
277,Little Taiwan Sdn Bhd
277,Splendid Style Cafe
277,Splendid Style Cafe
277,Splendid Style Cafe
277,Wonderful Lifestyle Sdn Bhd
277,A&W (Malaysia) Sdn Bhd - Banda (Sekn 52 PJ)
277,Teafe (M) Sdn Bhd - Jaya Shopping Centre
277,Restaurant Cafe De Sky Garden Sdn Bhd
277,Jibby Food Outlet Sdn Bhd
277,Good Gourmet Holdings Sdn Bhd
277,Phd Delivery VSQ
277,QSR Brands (M) Holdings Bhd
277,RESTAURANT KAM HEONG
277,Gloria Jean's Coffee Amcorp Mall
277,PIZZA HUT RESTAURANTS Sdn Bhd
277,A&W (PJ PALMS)
277,A&W (PJ Drive In)
277,pizza Hut PJ Old Town
277,Pizza Hut PJ New Town
277,Kenny Rogers Roasters Jaya Shopping Centre
277,KFC PJ State
277,KFC Jalan Barat
277,Papparich (MERDEKA SQUARE)
277,Domino's Pizza (JALAN GASING)
277,McDonald's PJ Old Town
277,KFC Petronas Petaling Utama DT
277,McDonald's Amcorp Mall
277,Domino's Pizza (SS2)
277,New Rstnt Ipoh Chicken Rice Sdn Bhd
277,Starbucks Amcorp Mall
277,Rstnt Jin Xuan Hong Kong (P J) Sdn Bhd
277,Merit Deluxe Sdn Bhd
277,Mount Dollars Sdn Bhd
277,Kopitime Cafe (Pj) Sdn Bhd
277,Kenny Rogers Roasters Amcorp Mall
277,Fugu Neo Japanese Rstnt Sdn Bhd
277,Cosmic Alliance Sdn Bhd
277,Malacam Sdn Bhd
277,Hilton Petaling Jaya
277,Lotus Family Restaurant Holdings Sdn Bhd The
277,Restoran Ipoh Chicken
277,Hotel Armada Petaling Jaya
277,A & W Malaysia Sdn Bhd
277,Restoran Sri Bidara
277,Govindarath Sinnasamy
277,Victoria Station (PJ) Sdn Bhd
277,Low See Hee
277,Thai Corner Restaurant
277,Angilleth Ibrahim Sulaiman
277,Restoran Thai Sabye Sabye
277,Su Chan Deli
277,Sepang Mekar Sdn Bhd
277,Restaurant Chef Rasa Sayang Kristal Sdn Bhd
277,Sango Japanese Restaurant (M) Sdn Bhd
277,Restoran Kampung Baiduri Sdn Bhd
277,Restoran Oversea (P J) Sdn Bhd
277,Restoran Veng Soon
277,Soon Lee Eating Shop
277,Wong Sun Fatt
277,Toh Yuen Chinese Restaurant
277,Sri Nyonya Sdn Bhd
277,Restoran Syed
277,Abidah Hj Ariffin
277,Raju Restaurant
277,Restaurant Extra Super Tanker Sdn Bhd
277,Kanna Curry House Sdn Bhd
277,Ideal Wealth Creation Sdn Bhd
277,Jm Bariani Hse Sdn Bhd
277,Crystal Crown Hotel Petalin Jaya (Nikmat Maju Development Sdn Bhd)
277,Restoran Megaway
277,Cal-Sub F & B Sdn Bhd
277,New Rstnt Ipoh Chicken Rice
277,My Castle Sdn Bhd
277,Maharaj Original Indian Cuisine
277,Imbi Palace (Pj) Restaurant Sdn Bhd
277,Orchid Blossom Restaurants Sdn Bhd
277,Lemon Restaurant Sdn Bhd
277,Sri Bidara Business Corporation Sdn Bhd
277,Yik Kee Restaurant (P J) Sdn Bhd
277,Lotus Family Restaurants (M) Sdn Bhd The
277,Lotus The
277,Restaurant Piccadilly Sdn Bhd
277,Khuntai Restaurant Sdn Bhd
277,Bespoke Voyager Sdn Bhd
278,In & Out Cafe & Bistro
278,Old Town Kopitiam Sdn Bhd
278,Snow Shi Bistro
278,The Times Restaurant & Bar Sdn. Bhd.
278,Akari Japanese Restaurant Sdn. Bhd.
278,Bubble Cafe And Lounge
278,Restoran Nasi Kandar Sayat
278,Yit Sing Restaurant
278,Knowing Cafe
278,Oiso Korean Restaurant Sdn .bhd
278,Pattaya Thai Seafood
278,Restoran Awan
278,Tenhub Restaurant
278,Hangout Two Cafe
278,Urban Coffee Bar Sdn Bhd
278,Best Seafood Restaurant Sdn Bhd
278,Coffee Arts Plt
278,Restoran Lim Kee Pan Mee
278,Tai Thong Group Sdn Bhd
278,Yin He Restaurant
278,St Restaurant (m) Sdn Bhd
278,Like A Like Kitchen & Cafe
278,Nasa Bistro
278,Restoran Al Azzahra
278,Taps Cafe Sdn Bhd
278,Nobobery Cafe
278,Nobobery Cafe
278,Restoran Fatt Hei
278,Skylark Sdn Bhd
278,Qsr Stores Sdn Bhd
278,Zen Place Sdn Bhd
278,Berjaya Starbucks Coffee Company Sdn Bhd
278,Shi Fu Wantan Mee Restaurant
278,Urban Coffee Bar Sdn Bhd
278,Thoulath Maju Sdn Bhd
278,Restoran Hoo Yee
278,Berjaya Roasters (M) Sdn Bhd
278,Champion Vista Sdn Bhd
278,Sushi Mentai Japanese Restaurant Sdn Bhd
278,Awet Thai Cafe Sdn Bhd
278,Station One Management & Properties Sdn Bhd
278,Oldtown Kopitiam Sdn Bhd
278,Shini Little Corner
278,Restaurant TST Sdn Bhd
278,Elilai International Sdn Bhd
278,Wonderful Lifestyle Sdn Bhd
278,The Esquire Kitchen Sdn Bhd
278,ST-Taikem Sdn Bhd
278,Sushi Kin Sdn Bhd
278,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Cheras Leisure Mall
278,Leng Kee Steamboat Restaurant
278,Restoran Simmei
278,SUMMER FEEL CAFE
278,OldTown White Coffee Cheras Leisure Mall
278,OldTown White Coffee Cheras Midah
278,Sushi King Cheras Leisure Mall
278,Domino's Pizza (TAMAN CONNAUGHT )
278,The Chicken Rice Shop (Tesco Extra Cheras )
278,KFC Taman Connaught
278,"KFC Taman Pertama, Cheras"
278,Kenny Rogers Roasters Cheras Sentral
278,Kenny Rogers Roasters Cheras Leisure Mall
278,Nando's Chicken Leisure Mall
278,Pak Hailam Kopitiam (Tesco Extra Cheras )
278,McDonald's Shell Cheras DT
278,McDonald's Leisure Mall
278,My Family Restaurant
278,Sik Yow Fook Restaurant
278,Ming Si Vegeterian Restaurant
278,Dhurbar Restaurant
278,Cpk Ventures Sdn Bhd
278,Starbucks Cheras Leisure Mall
278,Kedai Kopi & Makanan Seong Kee
278,Buharah Curry Hse
278,See Khim Meng
278,Liew Thiam Yeoh
278,Mydin Pitchai Ismail
278,Restoran Lucky Sin
278,Liew Hon Keong
278,Lee Kuan Fei
278,Chong Yoke Wah
278,Chai Ah Yeap
278,Food Equipment Systems Sdn Bhd
278,Tech World Steel Engineering Sdn Bhd
278,Mbcr (12) Sdn Bhd
278,Oldtown Kopitiam Cheras Sdn Bhd
278,Oldtown Kopitiam Sdn Bhd (Metropoint)
278,Ahroy Thai Cuisine
278,Jun Kee Restaurant
279,Greenpoint Books Cafe
279,Ssb Cafe & Bistro
279,Restoran Chennai Masala
279,Jom Tarik Pj Cafe
279,Phd Delivery Pj Old Town
279,Fluffed Cafe
279,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Plaza 33
279,Jin Ji Good Taste Restaurant
279,Khasiat Cafeteria
279,Golden World Restaurant Sdn. Bhd.
279,Restoran Chennai Masala
279,Restoran Sharfudeen Maju
279,Village Pot Restaurant (jaya 1) Sdn. Bhd
279,Ah Yat Abalone Forum Restaurant (pj) Sdn. Bhd.
279,Restoran Prima Sentul
279,Restoran Prima Sentul
279,Berjaya Starbucks Coffee Company Sdn Bhd
279,Berjaya Starbucks Coffee Company Sdn Bhd
279,Berjaya Starbucks Coffee Company Sdn Bhd
279,Berjaya Starbucks Coffee Company Sdn Bhd
279,Coliseum Cafe & Hotel (KL) Sdn Bhd
279,Restoran Mam Wah
279,Rahasiyam Bar & Cafe
279,Ali Bhai Recipe Sdn Bhd
279,Restoran Asshifa Maju
279,Restoran Asshifa Maju
279,Humble Pie (M) Sdn Bhd
279,Eden Inc. Bhd
279,Noshup Cafe Sdn Bhd
279,The Tuck Shop
279,Smith Success Sdn Bhd
279,Smith Success Sdn Bhd
279,Smith Success Sdn Bhd
279,Restoran Pakeeza
279,Qsr Stores Sdn Bhd
279,Qsr Stores Sdn Bhd
279,Roast And Grind Kuala Lumpur Plt
279,T A S Leisure Sdn Bhd
279,Ajmeer Curry House
279,Makhani Sdn Bhd
279,Sistem Damai Puncak Sdn Bhd
279,Restoran Bestari
279,Berjaya Roasters (M) Sdn Bhd
279,Restaurant Piccadilly Sdn Bhd
279,PTH Ventures Sdn Bhd
279,Pizza Hut Restaurants Sdn Bhd - (Damansara Damai)
279,Persia Restaurant Sdn Bhd
279,Chappati Dot Com
279,Splendid Style Cafe
279,Splendid Style Cafe
279,Apac Star Food Systems Sdn Bhd
279,Wonderful Lifestyle Sdn Bhd
279,Kissburger Sdn Bhd
279,A&W (Malaysia) Sdn Bhd - Banda (Sekn 52 PJ)
279,Teafe (M) Sdn Bhd - Jaya Shopping Centre
279,Kampachi Restaurants Sdn Bhd
279,Sushi Kin Sdn Bhd
279,The Ship (KL) Sdn Bhd - PJ Centrestage
279,Jibby Food Outlet Sdn Bhd
279,Unique Seafood Sdn Bhd
279,Artisan Coffee Bars Sdn Bhd
279,Dommal Food Services Sdn Bhd
279,Phd Delivery VSQ
279,QSR Brands (M) Holdings Bhd
279,Ramenten F&b Sdn Bhd
279,Gogung Fusion Rstnt (Gardens) Sdn Bhd
279,RESTAURANT KAM HEONG
279,Gloria Jean's Coffee Amcorp Mall
279,Gloria Jean's Coffee PPUM
279,OldTown White Coffee Jaya One
279,OldTown White Coffee 3Two Square
279,Sushi King Jaya One
279,PIZZA HUT RESTAURANTS Sdn Bhd
279,A&W (PJ PALMS)
279,A&W (PJ Drive In)
279,Pizza Hut PJ New Town
279,Nando's Chicken Jaya One
279,Kenny Rogers Roasters Jaya Shopping Centre
279,KFC PJ State
279,KFC Jalan Barat
279,Tokyo Slurp
279,Papparich (MERDEKA SQUARE)
279,Domino's Pizza (JALAN GASING)
279,Domino's Pizza (SECTION 14)
279,Papparich (3 TWO SQUARE)
279,KFC Section 14
279,KFC Jalan Universiti DT
279,McDonald's Section 14
279,McDonald's Amcorp Mall
279,Domino's Pizza (SS2)
279,New Rstnt Ipoh Chicken Rice Sdn Bhd
279,Starbucks Jaya One
279,Starbucks Amcorp Mall
279,Starbucks 3 Two Square
279,Rstnt Jin Xuan Hong Kong (P J) Sdn Bhd
279,Merit Deluxe Sdn Bhd
279,Mount Dollars Sdn Bhd
279,Kopitime Cafe (Pj) Sdn Bhd
279,Kenny Rogers Roasters Amcorp Mall
279,Grey Fat Cats Sdn Bhd
279,Gao Ren Uan (PJ) Sdn Bhd
279,Fugu Neo Japanese Rstnt Sdn Bhd
279,Deutsche Haus Sdn Bhd
279,Cosmic Alliance Sdn Bhd
279,Malacam Sdn Bhd
279,Hilton Petaling Jaya
279,Lotus Family Restaurant Holdings Sdn Bhd The
279,Hotel Armada Petaling Jaya
279,A & W Malaysia Sdn Bhd
279,Restoran Sri Bidara
279,Govindarath Sinnasamy
279,Victoria Station (PJ) Sdn Bhd
279,Low See Hee
279,Thai Corner Restaurant
279,Angilleth Ibrahim Sulaiman
279,Restoran Thai Sabye Sabye
279,Su Chan Deli
279,Sepang Mekar Sdn Bhd
279,Restaurant Chef Rasa Sayang Kristal Sdn Bhd
279,Sango Japanese Restaurant (M) Sdn Bhd
280,Mou Lat Pat Fun Cafe
280,Pizza Hut Restaurants Sdn Bhd - (AEON Metro Prima)
280,Mamak Delight Cafe
280,Culture Seeds Cafe Sdn. Bhd.
280,Foo Fee Restaurant
280,Kitchen Secrets
280,Urban Okr Restaurant Sdn. Bhd.
280,Miya Restaurant Sdn. Bhd.
280,M Bar & Restaurant
280,Dai Shi Restaurant Sdn. Bhd.
280,Pushcart Cafe Sdn Bhd
280,Oppa Ya Restaurants Sdn Bhd
280,Restoran Steamboat Dai Ga Loke
280,Kedai Makan Xin Hing Long
280,Restoran Ogani Maju
280,Restoran Izakaya Okinawa
280,Outofconcept Cafe
280,Tai Thong Group Sdn Bhd
280,Berjaya Starbucks Coffee Company Sdn Bhd
280,Tiger Mama Cafe
280,3p Ventures Sdn.bhd
280,Restoran Sri Damansara
280,M & Y Frenz Cafe
280,Nam Bo Cafe
280,Three Eight Eight Kopitiam
280,Be Happy Kopitiam
280,New Gen Mom Kitchen Sdn. Bhd.
280,Restoran Foo Jun
280,Viollet Cafe
280,Al Falah Bismi Restaurant
280,Restoran Kee Kahiong Pan Mee
280,A Plus Nasi Lemak House
280,A Plus Nasi Lemak House
280,Canai 15 Cafe Sdn Bhd
280,Restoran Wahith
280,Food Temptation Sdn Bhd
280,Yes Ninety Nine Restaurant
280,One Tasty Kitchen
280,Sze Ngan Chye Restaurant
280,Prosper & Harmony Sdn Bhd
280,Restoran Nine Nine Nine
280,QQ Streamboat Buffet
280,Mco Kitchen
280,Ratdep Cafe Sdn Bhd
280,Lafayette Restaurant
280,Restoran Ali Maju Sdn Bhd
280,Chung Hua Healthy Restaurant
280,Nasi Lemak Brilliant
280,Restoran Abas
280,Super Porridge Sdn Bhd
280,Pudu Valley Sdn Bhd
280,Daily Delight Cafe
280,Sfs Kopitiam Cafe
280,Restaurant The Fruitti Stall Sdn Bhd
280,Big Tree Corner
280,Gourmet Recipe Marketing Sdn Bhd
280,Gourmet Recipe Marketing Sdn Bhd
280,Sh Cuisine
280,Chandran Corner Restaurant Sdn Bhd
280,Gourmet's Recipe Sdn Bhd
280,Gourmet's Recipe Sdn Bhd
280,Syafa Curry House
280,Kanna Curry House
280,Safe & Fun Sdn Bhd
280,Restoran Heng Kee F T Bak Kut Teh
280,Vietnam Phuc Loi Restaurant
280,Restoran Lima Bintang Kepong
280,PSG Enterprise Sdn Bhd
280,Sushi Kin Sdn Bhd
280,Chew Jetty Penang Chiak
280,Dommal Food Services Sdn Bhd
280,Phd Delivery Seksyen 2 Wangsa Maju
280,Adamia F&B
280,Marrybrown Kepong
280,Sushi King Jusco Kepong
280,Domino's Pizza (MANJALARA)
280,HONG RESTAURANT
280,KFC Desa Jaya
280,KFC Desa Aman Puri
280,Kenny Rogers Roasters AEON Metro Prima
280,McDonald's Kepong
280,The Chicken Rice Shop (Metro Prima Kepong)
280,KFC Jusco Prima Kepong
280,KFC Kepong Drive Thru
280,"KFC Carefour, Kepong"
280,McDonald's Desa Aman Puri
280,Papparich (DESA AMAN PURI)
280,Kedai Ayamas @ Shell Kepong
280,Starhill Avenue Sdn Bhd
280,Wong Wai Yee
280,Khuntai Rstnt Sdn Bhd
280,Kedai Kopi & Makanan Pei Fook
280,Restoran Sayur-Sayuran Soon Tet
280,Profit Generator Sdn Bhd
280,Nafsiah Ismail
280,Daily Delight Cafe
280,Tak Fok Sdn Bhd
280,Ng Soon Huat
280,Tuck Kee Seafood Restaurant
280,Multimech Industrial Sewing Machine
280,Mun Cheng Yuan Restoran
280,Wenscon Sdn Bhd
280,Tan Kim Tek
280,Restoran Ming Kee
280,Lim Boon Hai
280,Nice Soup Gang Rstnt
280,Pheonix Dynamic Sdn Bhd
280,Daorae (Kepong) Sdn Bhd
280,Janwa Thai Restaurant
280,Yokotaya Overseas Sdn Bhd
280,Restoran Nur Maju Sdn Bhd
280,Choo Twang Chan
280,Restoran Fook Kee Sdn Bhd
280,Mayang Seputih Restaurant Sdn Bhd
280,Bel Pasto Pizza
280,Phang Sze Lim
281,Restoran Sri Visalatchis
281,St Restaurant (kl) Sdn. Bhd.
281,Top Great Restaurant
281,Lojeena Global Sdn Bhd
281,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Mid Valley Megamall
281,Ths Restaurants Sdn. Bhd.
281,Restoran Han Kee
281,Ck Food Sdn Bhd
281,Chrisna Jenio Sdn Bhd - Mid Valley Megamall
281,Medan Selera Kheng Heong
281,Hyderabad Biryani House
281,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Bangsar Village 2
281,Tamarind Cafe Sdn Bhd
281,Southern Rock Seafood Sdn Bhd
281,Restoran Se
281,Chinaz Cafe
281,New Aariya Bhavan Restaurant
281,In Town Cafe & Restaurant
281,Leaf Cafe Sdn. Bhd.
281,Berjaya Starbucks Coffee Company Sdn Bhd
281,Berjaya Starbucks Coffee Company Sdn Bhd
281,Berjaya Starbucks Coffee Company Sdn Bhd
281,Berjaya Starbucks Coffee Company Sdn Bhd
281,Berjaya Starbucks Coffee Company Sdn Bhd
281,Berjaya Starbucks Coffee Company Sdn Bhd
281,Berjaya Starbucks Coffee Company Sdn Bhd
281,Berjaya Starbucks Coffee Company Sdn Bhd
281,Nuocean Sdn Bhd
281,Zen Place Sdn Bhd
281,Restoran Rk Nabilaa Maju
281,Miniature Cafe Sdn Bhd
281,Golden Dunes Restaurants Sdn Bhd
281,31 Kitchen Sdn. Bhd.
281,Four Art Cafe
281,Happy Togo Cafe
281,Pu Xian Wei Restaurant Sdn. Bhd.
281,KL Coffee Club Sdn Bhd
281,ST-Taikem Sdn Bhd
281,Loke Fatt Restaurant
281,Cap Hospitality Sdn. Bhd.
281,Red Lobster Restaurant Sdn Bhd
281,Grind Cafe
281,Fong Lye Restaurant (MVC) Sdn Bhd
281,Rpo Holdings Sdn Bhd
281,Eone Lahoi Htaw Sdn Bhd
281,Ngwe Gabar Sdn Bhd
281,CF Home Made Food Sdn Bhd
281,Kaayal Restaurant Sdn. Bhd.
281,Maria Steakcafe Sdn Bhd
281,Harta Budimas Sdn Bhd
281,Smith Success Sdn Bhd
281,Sri Ananda Bahwan Restaurant (Ipoh) Sdn Bhd
281,Santai Resort Ventures Sdn Bhd
281,Qsr Stores Sdn Bhd
281,Deccan Arromas Sdn Bhd
281,Deccan Arromas Sdn Bhd
281,Cili Api Food Sdn Bhd
281,Berjaya Starbucks Coffee Company Sdn Bhd
281,Briqs Concepts Sdn Bhd
281,Obs Restaurants Malaysia Sdn Bhd
281,FC Club Sdn Bhd
281,Tanku Sdn Bhd
281,Sushi Jiro Sdn Bhd
281,Mitasu Alliance Sdn Bhd
281,Kyung Joo Korean Restaurant Sdn Bhd
281,Byk Bbq Sdn Bhd
281,Potent Haus Sdn Bhd
281,Village Nine Sdn Bhd
281,T A S Leisure Sdn Bhd
281,Berjaya Roasters (M) Sdn Bhd
281,Bistro Italiana (tg) Sdn Bhd
281,Berjaya Coffee Company (M) Sdn Bhd
281,Weiru Integrated Sdn Bhd
281,Legend's Claypot Briyani House Sdn Bhd
281,Sthor Management Sdn Bhd
281,Zhang Village Sdn Bhd
281,Naresh Global Concepts Sdn Bhd
281,Naresh Global Concepts Sdn Bhd
281,Naresh Global Concepts Sdn Bhd
281,Naresh Global Concepts Sdn Bhd
281,Kubota Japanese Restaurant (M) Sdn Bhd
281,Glamour Mission Sdn Bhd
281,Super Sushi Sdn Bhd
281,Super Sushi Sdn Bhd
281,Shoreditch Market Sdn Bhd
281,Jaff Cuisine Sdn Bhd
281,Coliseum Cafe & Hotel (KL) Sdn Bhd
281,Super Sushi Sdn Bhd
281,Food Parcel Sdn Bhd
281,Little Penang Cafe Sdn Bhd
281,Nature's Vegetarian Restaurant (Bangsar) Sdn Bhd
281,Four Seasons Bayswater Sdn Bhd
281,GC Bangsar Two Sdn Bhd
281,Swiss D Lite
281,First Marshal (M) Sdn Bhd
281,Nice Life Healthy (F&B) Sdn Bhd
281,Papa Palheta (M) Sdn Bhd
281,Restoran Al Masoud Sdn Bhd
281,Restoran Home Wan
281,Aspac F&B Sdn Bhd - Mid Valley Megamall
281,Wonderful Lifestyle Sdn Bhd
281,Wonderful Lifestyle Sdn Bhd
281,Old Town Kopitiam Sdn Bhd
281,Moghul Mahal Restaurant Sdn Bhd
281,Noble Magic Sdn Bhd
281,ST-Taikem Sdn Bhd
281,Husen Cafe
281,Sushi Kin Sdn Bhd
281,Artisan Natural (M) Sdn Bhd
281,The Coffee Bean & Tea Leaf (M) Sdn Bhd - NU Sentral
